Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),7/108,0.0043790887614035,0.0702572543162859,0,0,3.656783516189457,19.8596790660256,GINS1;CDT1;PCNA;ACTL6A;UBE2N;BAZ1A;UCHL5
GO_Biological_Process_2023,Positive Regulation Of DNA Replication (GO:0045740),3/18,0.0043933107681256,0.0702572543162859,0,0,10.485561497326204,56.91219037648048,CDT1;PCNA;BAZ1A
GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),3/18,0.0043933107681256,0.0702572543162859,0,0,10.485561497326204,56.91219037648048,CENPF;KIF14;AURKA
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),6/83,0.0048099580559715,0.0747697713376199,0,0,4.105296320929744,21.91024117101208,KIF18B;PRC1;PLK1;KIF20A;AURKB;AURKA
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),11/233,0.0048671818434347,0.0747697713376199,0,0,2.6265322699748928,13.986915194680195,CDC20;SYDE1;RELN;LEP;AGO2;ACTL6A;CFL1;AGR2;RAPGEF3;BMPR1A;AURKA
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),4/37,0.0050224883844912,0.0747697713376199,0,0,6.366073604679503,33.70090999175269,CDC20;BUB1B;MAPT;MAD2L1
GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,CENPW;HJURP
GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,CENPW;HJURP
GO_Biological_Process_2023,Free Ubiquitin Chain Polymerization (GO:0010994),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,UBE2C;UBE2S
GO_Biological_Process_2023,Negative Regulation Of Meiotic Nuclear Division (GO:0045835),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,HORMAD1;TRIP13
GO_Biological_Process_2023,Positive Regulation Of Helicase Activity (GO:0051096),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,MSH6;MSH2
GO_Biological_Process_2023,Positive Regulation Of Spindle Assembly (GO:1905832),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,STIL;SPAG5
GO_Biological_Process_2023,Positive Regulation Of Trophoblast Cell Migration (GO:1901165),2/6,0.0050556073146433,0.0747697713376199,0,0,26.158666666666665,138.30760109155264,SYDE1;AGO2
GO_Biological_Process_2023,Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314),3/19,0.005144902029237,0.0749631280852537,0,0,9.82971256684492,51.80011749576254,ACTR3;ARPC5L;ARPC5
GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),3/19,0.005144902029237,0.0749631280852537,0,0,9.82971256684492,51.80011749576254,CDCA2;NEK2;MKI67
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),5/62,0.0062248552547623,0.0900315462214527,0,0,4.613752122241086,23.434193259357603,PRKCI;OPHN1;APBB2;MAPT;LIMS2
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),4/40,0.006649807055349,0.0928999186423222,0,0,5.83467381590706,29.25019679090752,STIL;RRM2;FAM83D;EZH2
GO_Biological_Process_2023,DNA Replication Initiation (GO:0006270),3/21,0.0068679284399078,0.0928999186423222,0,0,8.73663101604278,43.51622213397941,CDC45;MCM10;MCM2
GO_Biological_Process_2023,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),3/21,0.0068679284399078,0.0928999186423222,0,0,8.73663101604278,43.51622213397941,CDC20;UBE2C;UBE2S
GO_Biological_Process_2023,Regulation Of Chromosome Condensation (GO:0060623),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,NCAPG;SMC4
GO_Biological_Process_2023,IMP Biosynthetic Process (GO:0006188),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,HPRT1;GART
GO_Biological_Process_2023,Establishment Of Centrosome Localization (GO:0051660),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,EZR;MAD2L1
GO_Biological_Process_2023,Negative Regulation Of Appetite (GO:0032099),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,LEP;PPARA
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,BIRC5;CDCA8
GO_Biological_Process_2023,Positive Regulation Of Chromosome Condensation (GO:1905821),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,NCAPG;SMC4
GO_Biological_Process_2023,Protein K27-linked Ubiquitination (GO:0044314),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,UBE2S;UBE2T
GO_Biological_Process_2023,Purine Ribonucleoside Monophosphate Catabolic Process (GO:0009169),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,PNP;HPRT1
GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),2/7,0.0069899277880344,0.0928999186423222,0,0,20.925866666666668,103.86104125910212,BIRC5;CDCA8
GO_Biological_Process_2023,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),7/118,0.0070651165057886,0.0932690212542706,0,0,3.3256391526661795,16.470513151711135,FGD3;SYDE1;RELN;RACGAP1;ARHGEF15;ECT2;FOXM1
GO_Biological_Process_2023,Regulation Of Microtubule-Based Process (GO:0032886),4/41,0.0072612332191023,0.0952189716131622,0,0,5.676690094920658,27.958865843155227,ERBB2;MAPT;AURKA;MCM2
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),5/65,0.0075912390467845,0.09888720003328,0,0,4.38239247311828,21.389407875069587,ACLY;SCD5;CYP1A2;HACD3;ACACB
GO_Biological_Process_2023,Regulation Of Telomere Capping (GO:1904353),3/22,0.0078426730310363,0.1008270447846309,0,0,8.276386152547143,40.125373027634446,MAPK1;NEK2;AURKB
GO_Biological_Process_2023,Postreplication Repair (GO:0006301),3/22,0.0078426730310363,0.1008270447846309,0,0,8.276386152547143,40.125373027634446,PCNA;MSH2;UBE2N
GO_Biological_Process_2023,RNA Processing (GO:0006396),9/183,0.0080711857139023,0.1030910538912075,0,0,2.7336488005997,13.174697049196856,PRPF4;SYNCRIP;SFPQ;CPSF6;HNRNPA2B1;SNRPG;SRSF5;HNRNPC;LSM4
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),4/43,0.008592737958684,0.1083456125944329,0,0,5.385027840791916,25.615704287927095,SMC6;MAPT;BUB1;UCHL5
GO_Biological_Process_2023,Positive Regulation Of Cell Division (GO:0051781),4/43,0.008592737958684,0.1083456125944329,0,0,5.385027840791916,25.615704287927095,RACGAP1;KIF14;KIF23;ECT2
GO_Biological_Process_2023,Actin Nucleation (GO:0045010),3/23,0.0088948199796807,0.1103955869659388,0,0,7.86216577540107,37.12739691530864,ACTR3;ARPC5L;ARPC5
GO_Biological_Process_2023,Regulation Of Helicase Activity (GO:0051095),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,MSH6;MSH2
GO_Biological_Process_2023,Regulation Of Sister Chromatid Cohesion (GO:0007063),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,FEN1;BUB1
GO_Biological_Process_2023,Somatic Recombination Of Immunoglobulin Gene Segments (GO:0016447),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,MSH6;MSH2
GO_Biological_Process_2023,Tetrahydrofolate Interconversion (GO:0035999),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,MTHFD2;TYMS
GO_Biological_Process_2023,Nucleic Acid Transport (GO:0050657),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,HNRNPA2B1;CKAP5
GO_Biological_Process_2023,Positive Regulation Of Synapse Maturation (GO:0090129),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,CDC20;RELN
GO_Biological_Process_2023,Protein K29-linked Ubiquitination (GO:0035519),2/8,0.0092043092335607,0.1103955869659388,0,0,17.437333333333335,81.7476748520534,UBE2S;UBE2T
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),5/69,0.009720081797345,0.1158751569416832,0,0,4.107652889784946,19.03306123876113,RELN;FXYD1;SCN4B;CNIH4;YWHAH
GO_Biological_Process_2023,Peptidyl-Serine Phosphorylation (GO:0018105),8/158,0.0103376487858544,0.1223233580992081,0,0,2.8145257452574524,12.867907079879163,PRKCI;CSNK1A1;PLK1;CDK1;PBK;MAPK1;TTK;AURKA
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),7/127,0.0103853588218443,0.1223233580992081,0,0,3.074797297297297,14.043700865356186,MTCH2;ADGRA2;LEP;CFL1;ERBB2;MAPT;RAPGEF3
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),10/225,0.0106067866573944,0.1236104001654757,0,0,2.4596666877891136,11.182287306434796,CCNA2;MOB1A;CDCA2;RELN;LEP;ERBB2;CLDN19;CDCA8;BIRC5;AURKB
GO_Biological_Process_2023,RNA Splicing (GO:0008380),6/98,0.0106203139948985,0.1236104001654757,0,0,3.4333177077229577,15.60438330896777,PRPF4;SYNCRIP;SFPQ;SNRPG;HNRNPC;LSM4
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),4/46,0.0108735711811606,0.1258136147843709,0,0,4.999617004978935,22.60536880001316,CHEK1;PLK1;DONSON;CDK1
GO_Biological_Process_2023,Purine Ribonucleotide Catabolic Process (GO:0009154),3/25,0.0112360790792714,0.1263155838777527,0,0,7.146694214876033,32.078832691077274,PNP;PDE2A;HPRT1
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),7/129,0.0112554257076286,0.1263155838777527,0,0,3.0240806380150644,13.568762479080544,SCARA5;HPRT1;TK1;ECT2;FOXM1;ACACB;ELAVL1
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),6/100,0.0116596853037354,0.1263155838777527,0,0,3.359924298904628,14.957099782683072,SYDE1;PDE2A;MAPK1;MAPT;EZR;UCHL5
GO_Biological_Process_2023,Response To UV (GO:0009411),6/100,0.0116596853037354,0.1263155838777527,0,0,3.359924298904628,14.957099782683072,MSH6;FEN1;PCNA;MSH2;CIRBP;AURKB
GO_Biological_Process_2023,IMP Metabolic Process (GO:0046040),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,PNP;HPRT1
GO_Biological_Process_2023,Somatic Recombination Of Immunoglobulin Genes Involved In Immune Response (GO:0002204),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,MSH6;MSH2
GO_Biological_Process_2023,Histone Ubiquitination (GO:0016574),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,UHRF1;UBE2N
GO_Biological_Process_2023,Nucleobase-Containing Compound Biosynthetic Process (GO:0034654),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,PNP;TYMS
GO_Biological_Process_2023,Protein K6-linked Ubiquitination (GO:0085020),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,UBE2S;UBE2T
GO_Biological_Process_2023,Protein Localization To Microtubule Cytoskeleton (GO:0072698),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,FAM83D;MAPRE1
GO_Biological_Process_2023,Protein Localization To Nuclear Envelope (GO:0090435),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,PLK1;LMNB1
GO_Biological_Process_2023,Purine Nucleobase Metabolic Process (GO:0006144),2/9,0.0116875629210732,0.1263155838777527,0,0,14.94552380952381,66.49607291041498,GMPS;HPRT1
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),14/377,0.0127155673967828,0.1366749785217038,0,0,2.046308312273752,8.931988974567744,PLK1;CDCA8;TTK;AURKB;CCNA2;CENPE;MOB1A;RELN;LEP;ERBB2;CLDN19;BIRC5;MAPK1;BMPR1A
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),5/74,0.0129160585071562,0.1380754732803067,0,0,3.809022907900888,16.56652199388077,PRKCI;MSH2;WFS1;KIF14;IL6ST
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),8/166,0.0136243329561289,0.1441506407704678,0,0,2.6709203800898766,11.474001243828098,PRKCI;CSNK1A1;PLK1;CDK1;PBK;MAPK1;TTK;AURKA
GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),5/75,0.0136309197678225,0.1441506407704678,0,0,3.754416282642089,16.126774343808236,CCNA2;CDT1;PCNA;BAZ1A;UCHL5
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),14/381,0.0138266440960296,0.1454292349815363,0,0,2.023584870253188,8.663286185018565,ARF4;PRKCI;STIL;WFS1;PLK1;KIF14;YWHAZ;MIEN1;CFL1;ERBB2;CDK1;BIRC5;IL6ST;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),3/27,0.0138996930231463,0.1454292349815363,0,0,6.550467914438503,28.009070580573557,FOXA1;CCNB1;AURKA
GO_Biological_Process_2023,Steroid Hormone Mediated Signaling Pathway (GO:0043401),2/10,0.0144288204563786,0.1470543514906567,0,0,13.076666666666666,55.425813262550776,MAPK1;ESR1
GO_Biological_Process_2023,Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198),2/10,0.0144288204563786,0.1470543514906567,0,0,13.076666666666666,55.425813262550776,OPHN1;EZR
GO_Biological_Process_2023,Meiotic Sister Chromatid Cohesion (GO:0051177),2/10,0.0144288204563786,0.1470543514906567,0,0,13.076666666666666,55.425813262550776,BUB1B;HORMAD1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated DNA Replication (GO:2000105),2/10,0.0144288204563786,0.1470543514906567,0,0,13.076666666666666,55.425813262550776,CDT1;DBF4
GO_Biological_Process_2023,Protein Localization To Condensed Chromosome (GO:1903083),2/10,0.0144288204563786,0.1470543514906567,0,0,13.076666666666666,55.425813262550776,CDK1;TTK
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),6/105,0.0145681135955742,0.1477086569200747,0,0,3.18941435922568,13.487778615274449,PRKCI;MSH2;WFS1;AKT1S1;KIF14;IL6ST
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),14/384,0.0147081009082819,0.1477368144582871,0,0,2.006864715955625,8.467678395906411,TOP2A;FEN1;RFC4;RFC2;MCM10;SMC6;MSH6;RAD51AP1;MSH2;EXO1;UBE2T;CHEK1;CDK1;MAPT
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),9/202,0.0147211060670179,0.1477368144582871,0,0,2.462125478711421,10.38640992369735,GRB7;SYNCRIP;ERBB2;CIRBP;NOLC1;LARP4B;TYMS;ELAVL1;GSPT1
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),5/77,0.0151395578477077,0.1511650268347266,0,0,3.649753584229391,15.29408886856166,PCNA;ACTL6A;UBE2N;GATA3;UCHL5
GO_Biological_Process_2023,Regulation Of Sodium Ion Transmembrane Transport (GO:1902305),3/28,0.0153542458993656,0.1525343519396581,0,0,6.288128342245989,26.261508040454466,FXYD1;SCN4B;YWHAH
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),4/51,0.0154786337634415,0.1529973498125099,0,0,4.466602019280132,18.61811340289023,MAPK1;NEK2;HNRNPC;AURKB
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),9/205,0.0160592748371001,0.1579429680228795,0,0,2.4240655501330965,10.014951007334831,CLDN5;ADGRA2;NPR1;LEP;AGO2;RHOJ;ERBB2;PGK1;RAPGEF3
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),22/711,0.0162768109582811,0.1592860057459653,0,0,1.7030110999816022,7.0130232533070345,PRKCI;GMFB;RPN2;CSNK1A1;PLK1;CDCA8;PPP2R5C;YWHAZ;AURKB;AURKA;SERP2;CCNA2;MELK;ACVR1C;UBE2S;CHEK1;ERBB2;CDK1;BIRC5;MAPK1;NEK2;BMPR1A
GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),4/52,0.0165258278657254,0.1593501075500049,0,0,4.3733243967828415,17.94301001918781,CCNA2;DBF4;GSPT1;CDKN3
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),5/79,0.0167559554670052,0.1593501075500049,0,0,3.5507483289741355,14.519015362727538,CCNA2;CCNB2;CCNB1;PLK1;CDKN3
GO_Biological_Process_2023,Regulation Of Spindle Assembly (GO:0090169),3/29,0.0168913543710808,0.1593501075500049,0,0,6.045968737145207,24.673316454244155,STIL;SPAG5;PLK1
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization (GO:0031116),3/29,0.0168913543710808,0.1593501075500049,0,0,6.045968737145207,24.673316454244155,MAPT;MAPRE1;CKAP5
GO_Biological_Process_2023,Positive Regulation Of Viral Genome Replication (GO:0045070),3/29,0.0168913543710808,0.1593501075500049,0,0,6.045968737145207,24.673316454244155,TOP2A;HACD3;PPARA
GO_Biological_Process_2023,Protein K11-linked Ubiquitination (GO:0070979),3/29,0.0168913543710808,0.1593501075500049,0,0,6.045968737145207,24.673316454244155,UBE2C;UBE2S;UBE2T
GO_Biological_Process_2023,cGMP Metabolic Process (GO:0046068),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,NPR1;PDE2A
GO_Biological_Process_2023,Exit From Mitosis (GO:0010458),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,UBE2C;UBE2S
GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,MTHFD2;TYMS
GO_Biological_Process_2023,Isotype Switching (GO:0045190),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,MSH6;MSH2
GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,CLDN5;PDE2A
GO_Biological_Process_2023,pre-mRNA Cleavage Required For Polyadenylation (GO:0098789),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,CPSF6;CPSF2
GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,CDK1;TTK
GO_Biological_Process_2023,Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168),2/11,0.017417525736274,0.1593501075500049,0,0,11.623111111111111,47.07683533308895,GMPS;GART
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),4/53,0.0176163561793918,0.159683744722874,0,0,4.2838540241834,17.302175739104513,CCNA2;CCNB2;CCNB1;CDKN3
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),4/53,0.0176163561793918,0.159683744722874,0,0,4.2838540241834,17.302175739104513,SYNCRIP;CIRBP;HNRNPC;ELAVL1
GO_Biological_Process_2023,Spindle Assembly (GO:0051225),5/81,0.0184830088474208,0.1662645390935941,0,0,3.456953876627052,13.796369013070777,TPX2;KIFC1;NEK2;KIF11;MAPRE1
GO_Biological_Process_2023,Regulation Of Vasculature Development (GO:1901342),3/30,0.0185114052168261,0.1662645390935941,0,0,5.82174688057041,23.2250920987956,LEP;ERBB2;RAPGEF3
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),4/54,0.0187507004645401,0.1676483082443202,0,0,4.197962466487936,16.693299209193583,UBE2S;UBE2T;UBE2N;UBE2G1
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),7/144,0.019535783970969,0.1738773170628785,0,0,2.6909055040441903,10.590078576802153,CCNA2;RIT1;RACGAP1;CFL1;G3BP1;HACD3;RAPGEF3
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),7/145,0.0202070483118259,0.1757819095987337,0,0,2.6712690951821387,10.422554229205456,CCNA2;TPX2;CENPE;RELN;KIF14;ECT2;EZH2
GO_Biological_Process_2023,Cellular Response To cAMP (GO:0071320),3/31,0.0202146667632379,0.1757819095987337,0,0,5.613540870893812,21.900370053812395,PDE2A;EZR;RAPGEF3
GO_Biological_Process_2023,Protein Localization To Chromatin (GO:0071168),3/31,0.0202146667632379,0.1757819095987337,0,0,5.613540870893812,21.900370053812395,MSH2;PLK1;ESR1
GO_Biological_Process_2023,Regulation Of Chromosome Separation (GO:1905818),2/12,0.0206434271059011,0.1757819095987337,0,0,10.460266666666667,40.5895826869043,NCAPG;SMC4
